,eval_loss,eval_rmse,eval_pearson,eval_spearman,eval_kappa,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.01752065308392048,5.290306091308594,0.6336476572983709,0.6399108229684422,0.47458418819234593,0.5044,156.637,19.827,1.0,133,,,,,,,
1,0.02078191190958023,5.785183906555176,0.6469797662321742,0.6541072512479744,0.4427513449743359,0.5121,154.261,19.527,2.0,266,,,,,,,
2,0.018944697454571724,5.581388473510742,0.6904142891354053,0.7102992398830106,0.5199554959632556,0.5172,152.748,19.335,3.0,399,,,,,,,
3,,,,,,,,,3.76,500,0.0218,8.120300751879699e-05,,,,,
4,0.01475602202117443,4.8587646484375,0.6859168527100967,0.6802962499923261,0.5778545649479467,0.5033,156.967,19.869,4.0,532,,,,,,,
5,0.013909123837947845,4.722689628601074,0.723368809825172,0.7192731235634797,0.6020563069279603,0.5181,152.48,19.301,5.0,665,,,,,,,
6,0.031508903950452805,7.144086837768555,0.7076073842599196,0.7047976830871999,0.3928136278512814,0.5121,154.254,19.526,6.0,798,,,,,,,
7,0.013730309903621674,4.736072063446045,0.7080448978967757,0.6957967216688142,0.5933033378675316,0.5159,153.118,19.382,7.0,931,,,,,,,
8,,,,,,,,,7.52,1000,0.0122,6.240601503759398e-05,,,,,
9,0.011483305133879185,4.361802101135254,0.7125047734244359,0.6951569491904996,0.6469026966381887,0.5151,153.382,19.415,8.0,1064,,,,,,,
10,,,,,,,,,8.0,1064,,,108.5525,194.744,24.504,2160156068044800.0,0.01662782344378923
11,0.010725325904786587,4.12185525894165,0.7964342603656474,0.7928802704929093,0.6819881186166323,0.6115,158.623,21.259,8.0,1064,,,,,,,
